Source	Target
RBM17	CHST7
RBM17	GABRA2
RBM17	BMP6
RBM17	PROM2
RBM17	PSD3
RBM17	ADAMTSL3
RBM17	TMPRSS3
RBM17	HIPK4
RBM17	FAM110B
RBM17	MYO7B
RBM17	SYNPO2
RBM17	FAM71D
RBM17	C4orf26
RBM17	TRIM72
RBM17	SLC35D3
RBM17	FAM43B
RBM17	MRGPRE
RBM17	C5orf47
RBM17	KLHL33
RBM17	ELAVL3
RBM17	OCLN
RBM17	DLL1
RBM17	C2orf72
RBM17	PCDHA2
RBM17	ANKRD36BP2
RBM17	CCR6
RBM17	FCGBP
RBM17	TEX14
RBM17	ADCY4
RBM17	CLEC4A
RBM17	CCL2
RBM17	CD4
RBM17	RASSF8
RBM17	ZFHX2
RBM17	XAGE5
RBM17	CD74
RBM17	ST8SIA5
RBM17	SIGLEC9
RBM17	RNF113B
RBM17	FAM129C
RBM17	FAM9A
RBM17	RNLS
RBM17	LY75
RBM17	FMO4
RBM17	DNAJA4
RBM17	AIM1
RBM17	CCDC40
RBM17	NFASC
RBM17	CTLA4
RBM17	NLRC3
RBM17	LOC340017
RBM17	DKFZp434J0226
RBM17	PLEKHN1
RBM17	CNFN
RBM17	TNS4
RBM17	AMIGO3
RBM17	CHRM3
RBM17	LTBP2
RBM17	CATSPERB
RBM17	NOXO1
RBM17	TFAP2E
RBM17	FREM1
RBM17	PDGFRB
RBM17	PLXNC1
RBM17	ABCC3
RBM17	TYMP
RBM17	IGFBP5
RBM17	RND3
RBM17	ABCG2
RBM17	FOXJ1
RBM17	EDA2R
RBM17	NPFF
RBM17	BEST4
RBM17	CD200R1
RBM17	EN2
RBM17	NCF1C
RBM17	ADRA1D
RBM17	SH2D4B
RBM17	CAMK1D
RBM17	CLDN23
RBM17	SCARNA13
RBM17	MAGEB16
RBM17	MOV10L1
RBM17	CABLES1
RBM17	MIP
RBM17	RNASE6
RBM17	TAS2R38
RBM17	TREM1
RBM17	LRRC32
RBM17	SIK1
RBM17	SAMD5
RBM17	FAIM2
RBM17	SGCG
RBM17	TMEM232
RBM17	JAG1
RBM17	PRTG
RBM17	TLR1
RBM17	VMO1
RBM17	ARHGEF37
RBM17	RTN4RL1
RBM17	KRT222
RBM17	HPR
RBM17	WBSCR27
RBM17	LRRC70
RBM17	SAMD11
RBM17	PGBD3
RBM17	MSH4
RBM17	PTPRE
RBM17	SLC41A2
RBM17	CCDC110
RBM17	KIF4B
RBM17	MGAM
RBM17	TRPV6
RBM17	MEGF11
RBM17	WDR64
RBM17	TMEM88
RBM17	RGS3
RBM17	YBX2
RBM17	CHN2
RBM17	CYP2E1
RBM17	TNN
RBM17	SYPL2
RBM17	SPATA8
RBM17	C17orf97
RBM17	SNCB
RBM17	SH3RF2
RBM17	F2RL1
RBM17	ABCB4
RBM17	LOC100294362
RBM17	DDX43
RBM17	KLF4
RBM17	TMED6
RBM17	POLN
RBM17	SNORA71B
RBM17	TTC23L
RBM17	SRGAP3
RBM17	PNPLA3
RBM17	CHD5
RBM17	IL10RA
RBM17	FGR
RBM17	DPEP1
RBM17	CREB3L3
RBM17	EPDR1
RBM17	DOCK3
RBM17	RAPGEF4
RBM17	ESR1
RBM17	SLC22A17
RBM17	TLL2
RBM17	SEC14L2
RBM17	CABP7
RBM17	HNF4A
RBM17	PHEX
RBM17	SULT2A1
RBM17	HPN
RBM17	HSD11B1
RBM17	CTGF
RBM17	COL10A1
RBM17	GRIA3
RBM17	BMP2
RBM17	PLEKHG3
RBM17	GUCY2D
RBM17	DCLK1
RBM17	HRH4
RBM17	CYP27A1
RBM17	RASGEF1B
RBM17	HMCN1
RBM17	ANK2
RBM17	LRRTM2
RBM17	PNLDC1
RBM17	FAM134B
RBM17	PPP2R2B
RBM17	ACTC1
RBM17	C9orf117
RBM17	DENND2D
RBM17	DNAJC5G
RBM17	FIGF
RBM17	NLRP7
RBM17	GSDMA
RBM17	CXXC4
RBM17	CDK5R2
RBM17	KLF17
RBM17	CARNS1
RBM17	BNC2
RBM17	ZC3H12D
RBM17	CPN2
RBM17	TDRD6
RBM17	ADIPOQ
RBM17	BACE2
RBM17	GPR173
RBM17	SLITRK6
RBM17	JAKMIP3
RBM17	ENTPD8
RBM17	SULT1C2
RBM17	FAM3D
RBM17	LPA
RBM17	ALPK2
RBM17	TOX
RBM17	RAET1G
RBM17	TSSK2
RBM17	ATAD3C
RBM17	KIR2DS4
RBM17	TLR9
RBM17	FLJ42969
RBM17	RTL1
RBM17	LOC653786
RBM17	PCDHGA9
RBM17	GPR179
RBM17	DBIL5P
RBM17	TGFB1I1
RBM17	NXN
RBM17	FAM106A
RBM17	PABPN1L
RBM17	CCL27
RBM17	SEMA3E
RBM17	PLXNB3
RBM17	ADAM22
RBM17	ANKRD55
RBM17	KCTD17
RBM17	CDKL5
RBM17	SDC2
RBM17	PCBP3
RBM17	HIST1H4A
RBM17	MT1X
RBM17	RBM17
RBM17	TNNC2
RBM17	FBXW12
RBM17	TAS1R1
RBM17	DNAH10
RBM17	PRAP1
RBM17	PCYT1B
RBM17	C8orf74
RBM17	MAP4K1
RBM17	SCUBE2
RBM17	ALOX12
RBM17	EBF4
RBM17	TRPV5
RBM17	THSD1
RBM17	PRKD1
RBM17	NECAB2
RBM17	TAPBPL
RBM17	LCN6
RBM17	CHST3
RBM17	SGCE
RBM17	CCDC64B
RBM17	MZB1
RBM17	CD247
RBM17	COLQ
RBM17	SSH3
RBM17	PDGFB
RBM17	EGR3
RBM17	SYNE2
RBM17	NAV3
RBM17	MEFV
RBM17	UPK1A
RBM17	IFIT2
RBM17	ATP8A1
RBM17	RAB25
RBM17	MTUS2
RBM17	PSD2
RBM17	NEK10
RBM17	SYNPO
RBM17	MUC20
RBM17	FOXD3
RBM17	OLAH
RBM17	CA1
RBM17	CTSE
RBM17	C14orf178
RBM17	VPREB3
RBM17	SGK2
RBM17	MAMLD1
RBM17	MMP2
RBM17	CLEC4M
RBM17	ANKRD6
RBM17	DIAPH2
RBM17	DRD2
RBM17	CX3CR1
RBM17	TMEFF1
RBM17	ATF5
RBM17	IL13RA2
RBM17	GLRA3
RBM17	SNORA74A
RBM17	CBLN1
RBM17	ADAMTS17
RBM17	ZNF556
RBM17	CNGA1
RBM17	CD3D
RBM17	S100A14
RBM17	EPHA8
RBM17	CRTAC1
RBM17	HOMER2
RBM17	RASGRF2
RBM17	BTN1A1
RBM17	GDPD2
RBM17	OIT3
RBM17	RDH12
RBM17	RGL1
RBM17	MX1
RBM17	SCG5
RBM17	CALML6
RBM17	S1PR1
RBM17	SLCO3A1
RBM17	CCR3
RBM17	ALG1L
RBM17	RPL23P8
RBM17	FLJ44511
RBM17	PCDHGA7
RBM17	CEACAM20
RBM17	FAM47E
RBM17	PITX3
RBM17	DYNC2H1
RBM17	PRSS1
RBM17	SFRP5
RBM17	FLJ20021
RBM17	PAEP
RBM17	TIE1
RBM17	BIRC7
RBM17	PON3
RBM17	TSPAN8
RBM17	TRPM1
RBM17	XCL1
RBM17	ITIH2
RBM17	CES5A
RBM17	CLCNKA
RBM17	NEU4
RBM17	PAOX
RBM17	HSF2BP
RBM17	GABRG1
RBM17	FOS
RBM17	MAP3K9
RBM17	AMICA1
RBM17	RSPH10B2
RBM17	PTPRM
RBM17	KLRC4
RBM17	ATP6V1G3
RBM17	EFCAB6
RBM17	KLHDC1
RBM17	TMEM132A
RBM17	SYTL2
RBM17	CXCL16
RBM17	C9orf24
RBM17	MTRNR2L8
RBM17	SLC4A5
RBM17	MYO7A
RBM17	AQP7
RBM17	LIPC
RBM17	GPR183
RBM17	ELF3
RBM17	NRCAM
RBM17	SLC26A1
RBM17	EML1
RBM17	TRIM2
RBM17	C5AR1
RBM17	LMCD1
RBM17	COL16A1
RBM17	CRISPLD2
RBM17	SLC6A2
RBM17	IGDCC4
RBM17	JAK3
RBM17	GLI3
RBM17	GYS2
RBM17	GABRG2
RBM17	PDE4D
RBM17	HHLA2
RBM17	PLA2G4A
RBM17	FASLG
RBM17	LPPR4
RBM17	TEK
RBM17	PRKCG
RBM17	KIAA1683
RBM17	SLCO1B1
RBM17	ARHGEF4
RBM17	CSGALNACT1
RBM17	IDI2
RBM17	IFIT5
RBM17	RAET1L
RBM17	GABRB1
RBM17	CDYL2
RBM17	ZNF483
RBM17	FAM187B
RBM17	STX19
RBM17	ALX1
RBM17	CCBE1
RBM17	KCNJ12
RBM17	TUSC5
RBM17	TRDN
RBM17	MYT1
RBM17	C9orf135
RBM17	HLA-A
RBM17	TCL1B
RBM17	KHDRBS3
RBM17	CD274
RBM17	MUC12
RBM17	RIN1
RBM17	ARSD
RBM17	SLC22A1
RBM17	RAP1GAP2
RBM17	NHLH1
RBM17	STBD1
RBM17	ABCC2
RBM17	LARGE
RBM17	PDE2A
RBM17	TEKT5
RBM17	RUNX3
RBM17	MAP3K13
RBM17	LOC100134368
RBM17	GJC3
RBM17	TBC1D26
RBM17	ZNF385B
RBM17	PRSS22
RBM17	C22orf24
RBM17	ZNF610
RBM17	TMEM140
RBM17	C20orf144
RBM17	HIST1H1B
RBM17	ROCK1P1
RBM17	C7orf61
RBM17	ZNF540
RBM17	NPM2
RBM17	ACPP
RBM17	CADPS2
RBM17	FGF21
RBM17	FST
RBM17	SLC2A6
RBM17	CAMK2N2
RBM17	MYRIP
RBM17	PBX1
RBM17	EML5
RBM17	KIF17
RBM17	GNAT2
RBM17	GBX2
RBM17	ZNF781
RBM17	PTGR1
RBM17	JAM2
RBM17	HTR4
RBM17	PRDM1
RBM17	PDZK1IP1
RBM17	IL2RB
RBM17	TMEM125
RBM17	C19orf45
RBM17	P2RX5
RBM17	LGI4
RBM17	HIST1H1T
RBM17	FAM19A2
RBM17	PHF21B
RBM17	MGAT4A
RBM17	SPEF1
RBM17	ESRP1
RBM17	IL1RL1
RBM17	TNFSF10
RBM17	XPNPEP2
RBM17	BMP4
RBM17	BEST3
RBM17	GDF1
RBM17	PRDM12
RBM17	MATN2
RBM17	ACY3
RBM17	STARD13
RBM17	BCL2A1
RBM17	SYT14
RBM17	KCNMA1
RBM17	C2orf81
RBM17	LRFN5
RBM17	SCN3B
RBM17	NKX3-1
RBM17	RGPD8
RBM17	GPR34
RBM17	LCN15
RBM17	GJC1
RBM17	ESRG
RBM17	CCDC144B
RBM17	ELL3
RBM17	MYH3
RBM17	LFNG
RBM17	ZNF396
RBM17	ISG20
RBM17	KISS1R
RBM17	CD79A
RBM17	COL11A2
RBM17	FAM170B
RBM17	PDZK1
RBM17	GAL3ST1
RBM17	TTLL1
RBM17	DOC2A
RBM17	CLCA1
RBM17	RASGRF1
RBM17	MYLK
RBM17	DNAH6
RBM17	IL33
RBM17	PARK2
RBM17	ZNF492
RBM17	STAG3
RBM17	CARD18
RBM17	RIMS3
RBM17	ALOX5
RBM17	ANKRD20A4
RBM17	KANK3
RBM17	RPA4
RBM17	PARD6A
RBM17	OPRL1
RBM17	PRUNE2
RBM17	RLN1
RBM17	ACSBG2
RBM17	C1QL1
RBM17	ATP8A2
RBM17	ERMN
RBM17	NR5A1
RBM17	GSDMC
RBM17	DDX4
RBM17	SEMA3D
RBM17	DTX3
RBM17	ARHGEF35
RBM17	CCL5
RBM17	ANKFN1
RBM17	FOXP3
RBM17	STK31
RBM17	SERPINE2
RBM17	TBC1D16
RBM17	FAM109B
RBM17	HSH2D
RBM17	GLI1
RBM17	DPYD
RBM17	BTBD2
RBM17	NOTCH3
RBM17	KLHL4
RBM17	CA14
RBM17	LRRC43
RBM17	XIRP1
RBM17	HSPB7
RBM17	UCP3
RBM17	SLC22A18AS
RBM17	SLC2A4
RBM17	IKBKE
RBM17	TMTC2
RBM17	AQP9
RBM17	SIRPA
RBM17	PLEKHB1
RBM17	SPEF2
RBM17	SMPD3
RBM17	CPA4
RBM17	TPPP
RBM17	GGNBP1
RBM17	MAPK15
RBM17	CATSPER1
RBM17	SHD
RBM17	CNTN3
RBM17	ABCA9
RBM17	PGLYRP4
RBM17	ARMC3
RBM17	B3GALT4
RBM17	FKBP1B
RBM17	PLVAP
RBM17	HSD17B7P2
RBM17	MLPH
RBM17	LDB2
RBM17	TKTL1
RBM17	PARD6G
RBM17	OSGIN1
RBM17	PEG10
RBM17	LOC148709
RBM17	CITED4
RBM17	DPY19L2P3
RBM17	HTR7
RBM17	AQP11
RBM17	SELV
RBM17	TSNAXIP1
RBM17	LENEP
RBM17	DSP
RBM17	MLC1
RBM17	GOLM1
RBM17	GPR156
RBM17	CSTA
RBM17	TM6SF1
RBM17	ACRBP
RBM17	MYOM2
RBM17	PIGY
RBM17	PLXNA2
RBM17	RPGRIP1
RBM17	AIFM3
RBM17	MGC16275
RBM17	FLT1
RBM17	INHBE
RBM17	CMTM7
RBM17	CDHR4
RBM17	SERF1A
RBM17	CAMK2D
RBM17	PRG3
RBM17	DLK2
RBM17	LY96
RBM17	CCDC151
RBM17	PDE1B
RBM17	MFSD4
RBM17	ARTN
RBM17	AOX1
RBM17	ADCY9
RBM17	PADI4
RBM17	EPSTI1
RBM17	SLC23A3
RBM17	ATP2A1
RBM17	CCND1
RBM17	CAV1
RBM17	MYO5B
RBM17	DTNA
RBM17	TMEM92
RBM17	SLC11A1
RBM17	GPR161
RBM17	MERTK
RBM17	DHRS12
RBM17	TF
RBM17	POU2F2
RBM17	REEP1
RBM17	SLC16A3
RBM17	TNS1
RBM17	ADM2
RBM17	MET
RBM17	LCN2
RBM17	SH2D1B
RBM17	CYP26A1
RBM17	CALCR
RBM17	ITGAL
RBM17	GRAMD1B
RBM17	BEST2
RBM17	ADAM28
RBM17	DRD4
RBM17	CAMK2A
RBM17	RARB
RBM17	SMC1B
RBM17	CDH7
RBM17	KCNK2
RBM17	APOH
RBM17	SEMA6A
RBM17	SUSD2
RBM17	RASD2
RBM17	EFS
RBM17	PTK6
RBM17	FERMT1
RBM17	KLF8
RBM17	RRN3P2
RBM17	CKM
RBM17	RSPH6A
RBM17	NKX3-2
RBM17	BST1
RBM17	VWF
RBM17	FAM65B
RBM17	NPR3
RBM17	OTOF
RBM17	GNLY
RBM17	TNR
RBM17	GPX7
RBM17	CD2
RBM17	CD48
RBM17	GBP3
RBM17	DNAH7
RBM17	GLT8D2
RBM17	RECK
RBM17	F13A1
RBM17	SPDEF
RBM17	SOX4
RBM17	DKFZP434K028
RBM17	HSPA2
RBM17	IRF5
RBM17	SOX15
RBM17	GADD45G
RBM17	USHBP1
RBM17	PDE6A
RBM17	KL
RBM17	PDE6B
RBM17	AGT
RBM17	DOCK10
RBM17	KIAA0319
RBM17	MYOF
RBM17	NDST4
RBM17	LRIG3
RBM17	LPAR6
RBM17	GCNT3
RBM17	CYP1A1
RBM17	GATA6
RBM17	TNFRSF11A
RBM17	NTN5
RBM17	MYOM3
RBM17	KCNH1
RBM17	KCNN3
RBM17	AFF3
RBM17	UNC80
RBM17	UCN2
RBM17	ADAMTS16
RBM17	DCDC2
RBM17	GPR174
RBM17	DOCK5
RBM17	ST18
RBM17	MAL2
RBM17	PTGES
RBM17	ANKRD30A
RBM17	P4HA3
RBM17	HMGA2
RBM17	ADRA2A
RBM17	LGI2
RBM17	RBMS1
RBM17	PGM5
RBM17	PSMA8
RBM17	PDE1C
RBM17	MUM1L1
RBM17	PKD1L1
RBM17	FCER1G
RBM17	HOXB13
RBM17	CLIC6
RBM17	FAM131B
RBM17	PDE9A
RBM17	PPAP2B
RBM17	PIGR
RBM17	CLDN1
RBM17	DCST1
RBM17	TGM4
RBM17	ITGA2
RBM17	ABCA1
RBM17	RASEF
RBM17	DRGX
RBM17	AMN
RBM17	SYNPO2L
RBM17	NAV2
RBM17	TMIGD2
RBM17	DPCR1
RBM17	C7orf33
RBM17	SLN
RBM17	CDH2
RBM17	TTLL6
RBM17	PKHD1
RBM17	DSEL
RBM17	RXFP1
RBM17	COL8A2
RBM17	SNTB1
RBM17	FADS6
RBM17	MSRB3
RBM17	KLHL38
RBM17	LRRTM4
RBM17	C10orf111
RBM17	FOXL1
RBM17	ODF3
RBM17	ADAMTSL1
RBM17	EXD1
RBM17	HTR1D
RBM17	ATOH7
RBM17	OR51E1
RBM17	RNF135
RBM17	TMIE
RBM17	TSHZ2
RBM17	CECR6
RBM17	C10orf107
RBM17	GPR132
RBM17	ZBTB7C
RBM17	GP1BA
RBM17	C9orf47
RBM17	CLCN1
RBM17	ZNF793
RBM17	LCTL
RBM17	NKAIN2
RBM17	SH2D5
RBM17	ARMCX4
RBM17	NEK5
RBM17	TMEM207
RBM17	SLC34A3
RBM17	TRIM40
RBM17	SLCO6A1
RBM17	CTAGE1
RBM17	WEE2
RBM17	RAB6C
RBM17	RGAG4
RBM17	TNFSF12-TNFSF13
RBM17	SIGLEC14
RBM17	ABCC6P1
RBM17	CLLU1
RBM17	VENTXP1
RBM17	GJA5
RBM17	TBC1D29
RBM17	CCL3L3
RBM17	SLC2A14
RBM17	SFN
RBM17	FTCD
RBM17	FGFR1
RBM17	FAM107B
RBM17	CHAC1
RBM17	MMP23B
RBM17	SPATA13
RBM17	TRIM15
RBM17	CATSPER2P1
RBM17	SMAD1
RBM17	C4orf47
RBM17	RAB38
RBM17	CDHR3
RBM17	PVRL1
RBM17	C11orf96
RBM17	LGALS4
RBM17	HAPLN2
RBM17	SYS1-DBNDD2
RBM17	CYTH4
RBM17	TPRXL
RBM17	CCDC148
RBM17	SCN8A
RBM17	DUSP5
RBM17	CAB39L
RBM17	HSPB8
RBM17	MST1
RBM17	FAM161A
RBM17	CD14
RBM17	C2orf61
RBM17	TFAP2A
RBM17	FIBCD1
RBM17	PPP2R2C
RBM17	HAVCR2
RBM17	BSN
RBM17	DFNA5
RBM17	SLC4A1
RBM17	OR4F21
RBM17	TANC1
RBM17	ACE
RBM17	GABRB3
RBM17	C7orf71
RBM17	TNFRSF1A
RBM17	TRIM39-RPP21
RBM17	GRASP
RBM17	TLE6
RBM17	RCAN3
RBM17	TGFBI
RBM17	CDH18
RBM17	ARHGAP44
RBM17	JPH4
RBM17	KLHL29
RBM17	TMEM163
RBM17	NMUR1
RBM17	C6orf223
RBM17	ALAS2
RBM17	CLEC11A
RBM17	GMFG
RBM17	ALDH1L2
RBM17	GBA3
RBM17	C16orf93
RBM17	TAC1
RBM17	ARHGAP10
RBM17	CAPN11
RBM17	FAM151B
RBM17	AK5
RBM17	SH2B2
RBM17	AHNAK2
RBM17	CEACAM19
RBM17	KLRC3
RBM17	FAM166B
RBM17	MEG8
RBM17	C6orf52
RBM17	PTHLH
RBM17	ZNF461
RBM17	LGMN
RBM17	BMP10
RBM17	ACTA1
RBM17	NLRX1
RBM17	SSC5D
RBM17	DISP2
RBM17	DQX1
RBM17	AFAP1L1
RBM17	LCN12
RBM17	HKDC1
RBM17	GGN
RBM17	SMPDL3B
RBM17	FAAH
RBM17	DUSP28
RBM17	MAP3K12
RBM17	ITGA6
RBM17	ABLIM1
RBM17	ASTN1
RBM17	AKAP3
RBM17	KIAA0895
RBM17	MYO16
RBM17	FAM83E
RBM17	CYP2C8
RBM17	IGFBP1
RBM17	ZBTB8A
RBM17	SYTL3
RBM17	PIWIL3
RBM17	C14orf39
RBM17	TMC4
RBM17	AQP1
RBM17	CLEC18C
RBM17	S100A5
RBM17	BNIPL
RBM17	ID1
RBM17	MMRN2
RBM17	EPB42
RBM17	SOX18
RBM17	TEX12
RBM17	BOK
RBM17	CRLF1
RBM17	UNC5B
RBM17	LOC344887
RBM17	HSPB6
RBM17	KHDC1L
RBM17	EFEMP1
RBM17	SRRM5
RBM17	SH2D3C
RBM17	ZNF345
RBM17	SPIB
RBM17	GNAO1
RBM17	C1orf21
RBM17	SLFN13
RBM17	REPS2
RBM17	FABP6
RBM17	MCC
RBM17	B3GNT8
RBM17	LOC100132215
RBM17	PCDHGA4
RBM17	GP6
RBM17	GPT
RBM17	SLC12A5
RBM17	APOB
RBM17	COL7A1
RBM17	MTTP
RBM17	IGLON5
RBM17	C16orf71
RBM17	TLN2
RBM17	RPL13AP20
RBM17	PTPRR
RBM17	TNFSF9
RBM17	GATA4
RBM17	PRTN3
RBM17	SLC2A3
RBM17	TRPA1
RBM17	ALPK3
RBM17	FAM78B
RBM17	CLDN4
RBM17	PECAM1
RBM17	COL4A5
RBM17	COL18A1
RBM17	AMIGO2
RBM17	EDN1
RBM17	CATSPERG
RBM17	NPDC1
RBM17	TPO
RBM17	HSD17B3
RBM17	RAB33A
RBM17	HEY2
RBM17	PRDM16
RBM17	PVRL4
RBM17	FAM50B
RBM17	ZNF837
RBM17	FAM3B
RBM17	NDUFA4L2
RBM17	RASL11A
RBM17	BMX
RBM17	COL9A3
RBM17	CLDN9
RBM17	PARP10
RBM17	MBNL3
RBM17	BAIAP3
RBM17	YES1
RBM17	DMRTB1
RBM17	MAT1A
RBM17	SHANK1
RBM17	AS3MT
RBM17	COX6B2
RBM17	HIST1H2AM
RBM17	BATF
RBM17	SYTL4
RBM17	TGM1
RBM17	ZDHHC11
RBM17	ZCWPW1
RBM17	ALDH3B1
RBM17	COBL
RBM17	ANKRD31
RBM17	MTNR1A
RBM17	ZNF286B
RBM17	GDF2
RBM17	ABCB1
RBM17	ICOSLG
RBM17	EPS8L2
RBM17	SNHG9
RBM17	TLCD2
RBM17	FMN2
RBM17	ACSM2B
RBM17	KCNE1
RBM17	PIWIL2
RBM17	GPT2
RBM17	DPCD
RBM17	SYT13
RBM17	TMPRSS5
RBM17	TCEAL7
RBM17	HPX
RBM17	JDP2
RBM17	TFPI2
RBM17	CRISP3
RBM17	SEMA4D
RBM17	ADCY6
RBM17	IZUMO4
RBM17	SOX30
RBM17	TNIP3
RBM17	PKD2L2
RBM17	TRIM9
RBM17	PLCB4
RBM17	RASL12
RBM17	PRPH2
RBM17	KCNIP3
RBM17	PLEK
RBM17	LBP
RBM17	DSC3
RBM17	SLC14A1
RBM17	SLC13A5
RBM17	SOX13
RBM17	DPYSL4
RBM17	CNTNAP4
RBM17	CXADR
RBM17	CCDC155
RBM17	SAMD14
RBM17	CD300C
RBM17	IL13
RBM17	CTSW
RBM17	KIAA1875
RBM17	CCDC103
RBM17	DNM1P35
RBM17	PCDHGB6
RBM17	PCDHGA5
RBM17	GLB1L
RBM17	B3GNT4
RBM17	OVGP1
RBM17	ESPN
RBM17	NNMT
RBM17	ITIH5
RBM17	STS
RBM17	EPB41L4A
RBM17	SULT1A1
RBM17	PTP4A1
RBM17	RAET1K
RBM17	GAGE12J
RBM17	MYOM1
RBM17	TMEM86A
RBM17	CTHRC1
RBM17	ZMYND10
RBM17	HOXC8
RBM17	DNAJB13
RBM17	ARG1
RBM17	KRT15
RBM17	ABAT
RBM17	ZNF880
RBM17	TRAF1
RBM17	SLC16A10
RBM17	HCST
RBM17	MYO1G
RBM17	HYDIN
RBM17	RASGRP1
RBM17	PNPLA1
RBM17	HIST1H2AB
RBM17	SPTBN4
RBM17	TSSK3
RBM17	BTBD19
RBM17	TG
RBM17	RGS16
RBM17	PTPRU
RBM17	IL16
RBM17	MADCAM1
RBM17	TNFSF4
RBM17	APOA1
RBM17	DLGAP1
RBM17	EPS8L3
RBM17	LOC100131347
RBM17	RHBDF1
RBM17	GPR19
RBM17	AOC2
RBM17	LMOD1
RBM17	ZNF668
RBM17	ALB
RBM17	SIGLEC12
RBM17	CCDC64
RBM17	PHLDA1
RBM17	IFIH1
RBM17	MASP2
RBM17	WNT11
RBM17	SPOCK2
RBM17	CYTIP
RBM17	CSRP3
RBM17	SYT11
RBM17	OXCT2
RBM17	LOC100130700
RBM17	PTPRVP
RBM17	ATP5G1
RBM17	HIST1H4D
RBM17	PANX3
RBM17	PTGIR
RBM17	SPATA6
RBM17	POLR2J2
RBM17	PCOLCE2
RBM17	NAALAD2
RBM17	MAGEA11
RBM17	IMPA2
RBM17	CD226
RBM17	NEO1
RBM17	RAB15
RBM17	KDM6B
RBM17	S100A16
RBM17	KLF7
RBM17	STRA6
RBM17	C3orf20
RBM17	TMEM37
RBM17	EFEMP2
RBM17	USP18
RBM17	LY86-AS1
RBM17	CDKN1A
RBM17	FAM57B
RBM17	ZNF773
RBM17	CGN
RBM17	IL1RAP
RBM17	CD69
RBM17	TSPAN18
RBM17	VAMP5
RBM17	TPPP3
RBM17	RAD21L1
RBM17	CPA5
RBM17	TUBA8
RBM17	TMEM150B
RBM17	DDIT3
RBM17	EME2
RBM17	TIMP2
RBM17	MYBPC2
RBM17	CELF4
RBM17	EPHX3
RBM17	SIPA1L3
RBM17	RGS9
RBM17	ARHGEF26
RBM17	FILIP1
RBM17	ALDH8A1
RBM17	NR4A3
RBM17	GRIA2
RBM17	MYCT1
RBM17	OR7C1
RBM17	KCP
RBM17	ENPP2
RBM17	RBP4
RBM17	DNMT3L
RBM17	LEFTY2
RBM17	CACNA1B
RBM17	ABCA6
RBM17	GOLGA7B
RBM17	RHBDL2
RBM17	GPR155
RBM17	SUN3
RBM17	PHYHIPL
RBM17	WDR88
RBM17	WDR72
RBM17	SERPINF2
RBM17	IFFO2
RBM17	C1orf101
RBM17	CHST15
RBM17	NCF1B
RBM17	BEGAIN
RBM17	OR2AK2
RBM17	KIF19
RBM17	PLN
RBM17	ARC
RBM17	FAM179B
RBM17	XKR9
RBM17	ABCC13
RBM17	HIST1H3E
RBM17	HIST1H4B
RBM17	PM20D2
RBM17	CNKSR1
RBM17	DTNB
RBM17	TRIM10
RBM17	SLC4A11
RBM17	TNFSF14
RBM17	HIST2H2AA3
RBM17	CCDC74A
RBM17	RNF215
RBM17	SNCG
RBM17	CTSK
RBM17	HIST1H1D
RBM17	AFP
RBM17	GNG7
RBM17	RPH3AL
RBM17	TRIM67
RBM17	MEIS3
RBM17	C6orf25
RBM17	MTMR11
RBM17	TMEM54
RBM17	LRP11
RBM17	CLIP3
RBM17	KLHDC7B
RBM17	ADRA2C
RBM17	PRSS45
RBM17	KCNQ1OT1
RBM17	MALT1
RBM17	SLC7A7
RBM17	MEIG1
RBM17	CTF1
RBM17	SPDYA
RBM17	PTPRF
RBM17	SLC26A11
RBM17	IFI27L2
RBM17	FSTL5
RBM17	AP1S2
RBM17	EFNA1
RBM17	TUFT1
RBM17	LRP4
RBM17	IL7R
RBM17	C14orf28
RBM17	ZNF521
RBM17	C12orf75
RBM17	TFCP2L1
RBM17	BCAS4
RBM17	TMPRSS13
RBM17	C16orf86
RBM17	CPZ
RBM17	RNF208
RBM17	WFIKKN1
RBM17	C6orf48
RBM17	VCAN
RBM17	CACNA1F
RBM17	ANKRD7
RBM17	SLC6A4
RBM17	RASAL1
RBM17	ZNF541
RBM17	GNRH2
RBM17	AHSG
RBM17	TMEM169
RBM17	CYP2S1
RBM17	PLEKHG5
RBM17	CIDEC
RBM17	GRK5
RBM17	PTCHD2
RBM17	TSPY26P
RBM17	SCN1B
RBM17	HOXC4
RBM17	FAM174B
RBM17	ARHGEF40
RBM17	IZUMO1
RBM17	DNAJB2
RBM17	TEKT2
RBM17	DNAH1
RBM17	WASF3
RBM17	TCL6
RBM17	LST1
RBM17	PRSS50
RBM17	CHRNA5
RBM17	PCP2
RBM17	TMEM160
RBM17	NRGN
RBM17	SLC38A3
RBM17	MARS
RBM17	EFNA4
RBM17	C10orf128
RBM17	CRB2
RBM17	C11orf65
RBM17	WARS
RBM17	RPPH1
RBM17	ZGLP1
RBM17	ATF7IP2
RBM17	GK
RBM17	ANKRD44
RBM17	MFNG
RBM17	PLS3
RBM17	CLEC10A
RBM17	CYP2J2
RBM17	FGA
RBM17	MRVI1
RBM17	THEG
RBM17	MMP13
RBM17	KLKB1
RBM17	MYO1H
RBM17	F2
RBM17	ZSCAN4
RBM17	ST6GALNAC3
RBM17	CACNA1H
RBM17	ZDBF2
RBM17	MS4A3
RBM17	SLC30A3
RBM17	CAPRIN2
RBM17	GRID1
RBM17	CARS
RBM17	RFPL3S
