Source	Target
POU5F1	CTBP2
TCF3	CTBP2
JARID2	BCCIP
PRDM14	DHX32
ASCL2	DOCK1
JARID2	DOCK1
SOX9	DOCK1
JARID2	MKI67
ASCL1	MGMT
ASCL2	MGMT
EOMES	MGMT
KLF4	MGMT
TCF3	MGMT
EOMES	PPP2R2D
ESX1	PPP2R2D
KLF4	PPP2R2D
SOX9	PPP2R2D
TCF3	PPP2R2D
ASCL1	BNIP3
ESX1	BNIP3
KLF4	BNIP3
MYOD1	BNIP3
NANOG	BNIP3
NRIP1	BNIP3
POU5F1	BNIP3
RXRA	BNIP3
SOX9	BNIP3
TCF3	BNIP3
KLF4	PWWP2B
MEF2C	PWWP2B
POU5F1	PWWP2B
SOX9	PWWP2B
TCF3	PWWP2B
ESX1	INPP5A
KLF4	INPP5A
POU5F1	INPP5A
TCF3	INPP5A
ESRRB	UTF1
JARID2	UTF1
KLF4	UTF1
NANOG	UTF1
POU5F1	UTF1
SOX9	UTF1
SOX9	PSMD13
ESX1	IFITM2
JARID2	IFITM2
NANOG	IFITM2
POU5F1	IFITM2
ESRRB	IFITM1
ESX1	IFITM1
JARID2	IFITM1
KLF4	IFITM1
NANOG	IFITM1
POU5F1	IFITM1
SOX9	IFITM1
SUZ12	IFITM1
TCF3	IFITM1
KLF4	PTDSS2
SOX9	PTDSS2
ASCL1	EPS8L2
ASCL2	EPS8L2
EOMES	EPS8L2
ESX1	EPS8L2
MYOD1	EPS8L2
POU5F1	EPS8L2
SOX9	EPS8L2
TCF3	EPS8L2
ZSCAN4C	EPS8L2
SOX9	TALDO1
DPPA5A	RPLP2
MSC	RPLP2
POU5F1	RPLP2
SOX9	RPLP2
ESX1	CD151
NRIP1	CD151
POU5F1	CD151
SUZ12	CD151
TCF3	CD151
ZFP42	CD151
POU5F1	POLR2L
MYC	TSPAN4
KLF4	AP2A2
KLF4	TOLLIP
ESX1	CTSD
KLF4	CTSD
NR5A2	CTSD
TCF3	CTSD
ASCL2	MRPL23
EOMES	MRPL23
KLF4	CD81
TCF3	CD81
AES	KCNQ1OT1
EOMES	KCNQ1OT1
ETV3	KCNQ1OT1
FEM1B	KCNQ1OT1
RXRA	KCNQ1OT1
TCEA3	KCNQ1OT1
ZSCAN4C	KCNQ1OT1
ASCL2	CDKN1C
EOMES	CDKN1C
ESRRB	CDKN1C
KLF4	CDKN1C
MSC	CDKN1C
MYC	CDKN1C
MYCN	CDKN1C
NANOG	CDKN1C
NR5A2	CDKN1C
NRIP1	CDKN1C
POU5F1	CDKN1C
SMAD7	CDKN1C
T	CDKN1C
JARID2	PHLDA2
KLF4	PHLDA2
MYC	PHLDA2
NANOG	PHLDA2
POU5F1	PHLDA2
SFPI1	PHLDA2
SOX9	PHLDA2
ESX1	CARS
TCF3	CARS
ESX1	DHCR7
NANOG	DHCR7
POU5F1	DHCR7
POU5F1	CTTN
PRDM14	CTTN
ASCL2	FGF3
EOMES	FGF3
ESX1	FGF3
KLF4	FGF3
NANOG	FGF3
NRIP1	FGF3
OTX2	FGF3
SMAD7	FGF3
SOX9	FGF3
T	FGF3
ASCL2	FGF15
EOMES	FGF15
ESRRB	FGF15
ESX1	FGF15
JARID2	FGF15
KLF4	FGF15
MEF2C	FGF15
MYOD1	FGF15
NANOG	FGF15
NR5A2	FGF15
NRIP1	FGF15
OTX2	FGF15
POU5F1	FGF15
RHOX6	FGF15
RXRA	FGF15
SFPI1	FGF15
SMAD7	FGF15
SOX9	FGF15
TCF3	FGF15
T	FGF15
ZSCAN4C	FGF15
EOMES	CCND1
ESX1	CCND1
MEF2C	CCND1
MYOD1	CCND1
NANOG	CCND1
POU5F1	CCND1
SFPI1	CCND1
SOX9	CCND1
T	CCND1
ASCL1	INSR
ASCL2	INSR
ESRRB	INSR
JARID2	INSR
MYOD1	INSR
POU5F1	INSR
SOX9	INSR
KLF4	ARHGEF18
MYOD1	ARHGEF18
SOX9	ARHGEF18
SOX9	XAB2
MYC	ELAVL1
SOX9	ELAVL1
TCF3	ELAVL1
ASCL2	CCL25
KLF4	CCL25
MSC	CCL25
NR5A2	CCL25
OTX2	CCL25
TCF7L2	CCL25
ZFP42	CCL25
JARID2	SHCBP1
ASCL2	EFNB2
KLF4	EFNB2
KLF5	EFNB2
MEF2C	EFNB2
MYC	EFNB2
NANOG	EFNB2
NRIP1	EFNB2
POU5F1	EFNB2
PRDM14	EFNB2
SFPI1	EFNB2
SOX9	EFNB2
T	EFNB2
MYCN	ABHD13
POU5F1	ABHD13
SUZ12	ABHD13
ESX1	IRS2
KLF4	IRS2
MYC	IRS2
NRIP1	IRS2
OTX2	IRS2
POU5F1	IRS2
SOX9	IRS2
TCF3	IRS2
ESX1	COL4A1
KLF4	COL4A1
MYOD1	COL4A1
NANOG	COL4A1
OTX2	COL4A1
POU5F1	COL4A1
PRDM14	COL4A1
RXRA	COL4A1
SOX9	COL4A1
TCF3	COL4A1
ESX1	COL4A2
NANOG	COL4A2
POU5F1	COL4A2
PRDM14	COL4A2
SOX9	COL4A2
TCF3	COL4A2
SOX9	CARS2
ESX1	ING1
POU5F1	ANKRD10
ASCL2	ATP11A
ESX1	ATP11A
NRIP1	ATP11A
POU5F1	ATP11A
SOX9	ATP11A
T	ATP11A
TCF3	ATP11A
KLF4	CUL4A
SOX9	CUL4A
TCF3	CUL4A
TCF3	LAMP1
EOMES	GRTP1
KLF4	GRTP1
KLF5	GRTP1
POU5F1	GRTP1
TCF3	GRTP1
ESRRB	TFDP1
POU5F1	TFDP1
TCF3	TFDP1
SOX9	CDC16
ESX1	MCPH1
JARID2	MCPH1
TCF3	AGPAT5
MEF2C	ATP7B
OTX2	ATP7B
POU5F1	ATP7B
SOX9	ATP7B
TCF3	ATP7B
ESX1	ALG11
SOX9	ALG11
TCF3	ALG11
ESX1	SLC25A15
TCF3	SLC25A15
T	SLC25A15
SOX9	MRPS31
TCF3	MRPS31
ZSCAN4C	MRPS31
ESX1	SLC20A2
MEF2C	SLC20A2
MYC	SLC20A2
OTX2	SLC20A2
POU5F1	SLC20A2
SFPI1	SLC20A2
T	SLC20A2
POU5F1	IKBKB
KLF4	GOLGA7
ASCL1	SFRP1
ASCL2	SFRP1
EOMES	SFRP1
ESRRB	SFRP1
ESX1	SFRP1
KLF4	SFRP1
MEF2C	SFRP1
NANOG	SFRP1
POU5F1	SFRP1
PRDM14	SFRP1
TCF3	SFRP1
T	SFRP1
ZSCAN4C	SFRP1
ESX1	ADAM9
NANOG	ADAM9
SOX9	ADAM9
TCF3	ADAM9
ZSCAN4C	ADAM9
ESRRB	PLEKHA2
ESX1	PLEKHA2
JARID2	PLEKHA2
KLF4	PLEKHA2
MEF2C	PLEKHA2
MYOD1	PLEKHA2
NRIP1	PLEKHA2
RXRA	PLEKHA2
TCF3	PLEKHA2
KLF4	TACC1
POU5F1	TACC1
SOX9	TACC1
ESRRB	FGFR1
ESX1	FGFR1
NRIP1	FGFR1
POU5F1	FGFR1
SOX9	FGFR1
TCF3	FGFR1
ESX1	DDHD2
KLF4	DDHD2
POU5F1	DDHD2
SFPI1	DDHD2
ESX1	BAG4
SOX9	BAG4
TCF3	BAG4
SOX9	ASH2L
TCF3	ASH2L
EOMES	HGSNAT
ESX1	HGSNAT
POU5F1	HGSNAT
SFPI1	HGSNAT
SOX9	HGSNAT
TCF3	HGSNAT
KLF4	HOOK3
SOX9	HOOK3
TCF3	HOOK3
KLF4	RNF170
ESX1	THAP1
NANOG	THAP1
POU5F1	THAP1
TCF3	THAP1
EOMES	RAB11FIP1
ESX1	RAB11FIP1
POU5F1	RAB11FIP1
SFPI1	RAB11FIP1
ZSCAN4C	RAB11FIP1
JARID2	EIF4EBP1
SOX9	EIF4EBP1
ESX1	MAK16
JARID2	MAK16
SOX9	MAK16
TCF3	MAK16
ESX1	FUT10
NR5A2	FUT10
SOX9	FUT10
TCF3	FUT10
ZSCAN4C	FUT10
EOMES	NRG1
MEF2C	NRG1
MYC	NRG1
NANOG	NRG1
POU5F1	NRG1
SFPI1	NRG1
STAT3	NRG1
TCF3	NRG1
KLF4	WRN
SOX9	PURG
EOMES	TEX15
ESX1	TEX15
MYCN	TEX15
NR0B1	TEX15
NRIP1	TEX15
SUZ12	TEX15
T	TEX15
JARID2	GSR
POU5F1	GSR
TCF3	GSR
JARID2	GTF2E2
ESRRB	RBPMS
ESX1	RBPMS
JARID2	RBPMS
MYOD1	RBPMS
NR5A2	RBPMS
POU5F1	RBPMS
JARID2	LEPROTL1
TCF3	ERI1
ASCL1	DLC1
EOMES	DLC1
JARID2	DLC1
KLF4	DLC1
MEF2C	DLC1
NRIP1	DLC1
POU5F1	DLC1
SFPI1	DLC1
EOMES	TUSC3
POU5F1	TUSC3
SFPI1	TUSC3
T	TUSC3
ASCL1	ZDHHC2
KLF4	ZDHHC2
MYOD1	ZDHHC2
NRIP1	ZDHHC2
OTX2	ZDHHC2
SFPI1	ZDHHC2
SOX9	ZDHHC2
TCF3	ZDHHC2
ZSCAN4C	ZDHHC2
NANOG	VPS37A
POU5F1	VPS37A
ZFX	MTMR7
ASCL1	MTUS1
KLF4	MTUS1
MYOD1	MTUS1
OTX2	MTUS1
TCF3	MTUS1
TCF7L2	MTUS1
ZSCAN4C	MTUS1
POU5F1	PCM1
SOX9	ASAH1
TCF3	ASAH1
EOMES	TRIML2
JARID2	TRIML2
NRIP1	TRIML2
OTX2	TRIML2
POU5F1	TRIML2
SOX9	TRIML2
TCF3	TRIML2
NRIP1	FAT1
SOX9	FAT1
TCF3	FAT1
ESX1	UFSP2
MSC	SNX25
POU5F1	SNX25
SOX9	SNX25
TCF3	SNX25
EOMES	SLC25A4
ESX1	SLC25A4
KLF4	SLC25A4
RXRA	SLC25A4
SOX9	SLC25A4
TCF3	SLC25A4
T	SLC25A4
ESX1	ACSL1
NRIP1	ACSL1
TCF3	ACSL1
NRIP1	CASP3
POU5F1	CASP3
TCF3	CASP3
ASCL1	IRF2
ASCL2	IRF2
ESX1	IRF2
FOXJ2	IRF2
KLF4	IRF2
MEF2C	IRF2
MYOD1	IRF2
SFPI1	IRF2
SOX9	IRF2
TCF3	IRF2
TUBA1A	IRF2
WHSC2	IRF2
EOMES	STOX2
JARID2	STOX2
MEF2C	STOX2
NR5A2	STOX2
OTX2	STOX2
POU5F1	STOX2
RXRA	STOX2
SFPI1	STOX2
SMAD7	STOX2
SOX9	STOX2
TCF3	STOX2
T	STOX2
KLF4	ING2
ZSCAN4C	ING2
EOMES	WWC2
ESX1	WWC2
NRIP1	WWC2
TCF3	WWC2
ESX1	DCTD
JARID2	DCTD
TCF3	DCTD
ASCL1	NEIL3
ASCL2	NEIL3
KLF4	NEIL3
POU5F1	SPCS3
PRDM14	SPCS3
TCF3	HMGB2
CBX8	GALNT7
ESX1	GALNT7
KLF4	GALNT7
JARID2	GALNTL6
SOX9	NEK1
TCF3	NEK1
JARID2	SH3RF1
KLF4	SH3RF1
MYOD1	SH3RF1
OTX2	SH3RF1
POU5F1	SH3RF1
TCF3	SH3RF1
ESRRB	PALLD
ESX1	PALLD
KLF4	PALLD
NANOG	PALLD
NR5A2	PALLD
POU5F1	PALLD
PRDM14	PALLD
SFPI1	PALLD
SOX9	PALLD
SUZ12	PALLD
TCF3	PALLD
ZFX	PALLD
ZSCAN4C	PALLD
ASCL1	CPE
EOMES	CPE
JARID2	CPE
MEF2C	CPE
MYOD1	CPE
NANOG	CPE
POU5F1	CPE
SUZ12	CPE
TCF3	CPE
POU5F1	KLHL2
SFPI1	KLHL2
SOX9	KLHL2
JARID2	NAF1
ASCL1	PSD3
EOMES	PSD3
KLF4	PSD3
MEF2C	PSD3
MYC	PSD3
NRIP1	PSD3
POU5F1	PSD3
SOX9	PSD3
TCF3	PSD3
T	PSD3
ZSCAN4C	PSD3
KLF4	INTS10
PRDM14	INTS10
ASCL2	D130040H23RIK
CBX8	D130040H23RIK
EOMES	D130040H23RIK
KLF4	D130040H23RIK
MYC	D130040H23RIK
MYCN	D130040H23RIK
MYOD1	D130040H23RIK
SFPI1	D130040H23RIK
TCEA3	D130040H23RIK
T	D130040H23RIK
WHSC2	D130040H23RIK
ZSCAN4C	D130040H23RIK
EOMES	GMIP
ESX1	GMIP
MYC	GMIP
TCF3	GMIP
KLF4	NR2C2AP
SOX9	NR2C2AP
SOX9	DDX49
TCF3	DDX49
MYC	ISYNA1
NANOG	ISYNA1
POU5F1	ISYNA1
ASCL1	SSBP4
ASCL2	SSBP4
KLF4	SSBP4
MYC	SSBP4
NANOG	SSBP4
NR0B1	SSBP4
POU5F1	SSBP4
ESX1	JUND
KLF4	JUND
NRIP1	JUND
POU5F1	JUND
PRDM14	JUND
TCF3	JUND
ESX1	IFI30
JARID2	IFI30
MYC	IFI30
SOX9	IFI30
TCF3	IFI30
ASCL2	RPL18A
ESX1	RPL18A
MYOD1	RPL18A
POU5F1	RPL18A
SOX9	RPL18A
TCF3	RPL18A
T	RPL18A
TCF3	USE1
KLF4	NR2F6
SOX9	ANKLE1
TCF3	ANKLE1
MYOD1	MRPL34
POU5F1	MRPL34
SOX9	MRPL34
SOX9	GTPBP3
ESRRB	BST2
ETV3	BST2
KLF4	BST2
MEF2C	BST2
MSC	BST2
NRIP1	BST2
POU5F1	BST2
PRDM14	BST2
SFPI1	BST2
SOX9	BST2
TCF3	BST2
ZSCAN4C	BST2
ESRRB	TPM4
ESX1	TPM4
NANOG	TPM4
NRIP1	TPM4
POU5F1	TPM4
SUZ12	TPM4
TCF3	TPM4
TCF3	FAM32A
EOMES	AP1M1
TCF3	AP1M1
ASCL2	SIN3B
NANOG	SIN3B
POU5F1	SIN3B
TCF3	SIN3B
ASCL2	HMGXB4
MYOD1	HMGXB4
NANOG	HMGXB4
SFPI1	HMGXB4
SOX9	HMGXB4
TCF3	HMGXB4
T	HMGXB4
NR5A2	TOM1
NRIP1	TOM1
SOX9	TOM1
JARID2	HMOX1
KLF4	HMOX1
NANOG	HMOX1
POU5F1	HMOX1
TCF3	HMOX1
JARID2	MCM5
POU5F1	MCM5
ESX1	ARHGAP10
JARID2	ARHGAP10
POU5F1	ARHGAP10
EOMES	SLC10A7
PRDM14	SLC10A7
KLF4	LSM6
PRDM14	LSM6
TCF3	LSM6
ELF1	ZFP827
EOMES	ZFP827
JARID2	ZFP827
KLF4	ZFP827
NRIP1	ZFP827
SMAD7	ZFP827
ZSCAN4C	ZFP827
SMAD1	0610005C13RIK
SMAD1	0610012H03RIK
SMAD1	1110017F19RIK
SMAD1	1600029I14RIK
SMAD1	1700001K23RIK
SMAD1	1700011F03RIK
SMAD1	1700016P03RIK
SMAD1	1700018M17RIK
SMAD1	1700023I07RIK
SMAD1	1700024F20RIK
SMAD1	1700041G16RIK
SMAD1	1700052I22RIK
SMAD1	1700095B10RIK
SMAD1	1700101G07RIK
SMAD1	1700122O11RIK
SMAD1	1700125H20RIK
SMAD1	1810007I06RIK
SMAD1	1810065E05RIK
SMAD1	2310065F04RIK
SMAD1	2610028H24RIK
SMAD1	2810408P10RIK
SMAD1	2900026A02RIK
SMAD1	4833419E13RIK
SMAD1	4930422C21RIK
SMAD1	4930426I24RIK
SMAD1	4930432N10RIK
SMAD1	4930435E12RIK
SMAD1	4930444P10RIK
SMAD1	4930448I18RIK
SMAD1	4930449I04RIK
SMAD1	4930452G13RIK
SMAD1	4930484I04RIK
SMAD1	4930515G16RIK
SMAD1	4930533B18RIK
SMAD1	4930542N07RIK
SMAD1	4931432E15RIK
SMAD1	4932435O22RIK
SMAD1	4933405D12RIK
SMAD1	4933436I20RIK
SMAD1	5830416P10RIK
SMAD1	5830428M24RIK
SMAD1	6030422M02RIK
SMAD1	8430423G03RIK
SMAD1	8430426J06RIK
SMAD1	8430427H17RIK
SMAD1	9330162G02RIK
SMAD1	9530059O14RIK
SMAD1	A230006K03RIK
SMAD1	A230055J12RIK
SMAD1	A330048O09RIK
SMAD1	A330049M08RIK
SMAD1	A430048G15RIK
SMAD1	A430057M04RIK
SMAD1	A430090L17RIK
SMAD1	A530065N20
SMAD1	A630001O12RIK
SMAD1	A630010A05RIK
SMAD1	A630081D01RIK
SMAD1	A730006G06RIK
SMAD1	A730045E13RIK
SMAD1	A930025A13RIK
SMAD1	ABCA13
SMAD1	ABO
SMAD1	ACOT5
SMAD1	ADAM22
SMAD1	ADAM29
SMAD1	ADH6A
SMAD1	ALX3
SMAD1	ANGPTL3
SMAD1	ANKS1B
SMAD1	ANXA13
SMAD1	APOL7B
SMAD1	APOLD1
SMAD1	AREG
SMAD1	ARPP21
SMAD1	ASTN1
SMAD1	ASZ1
SMAD1	ATF7IP2
SMAD1	ATP1A4
SMAD1	ATP2B4
SMAD1	ATXN1
SMAD1	AU015228
SMAD1	AW822252
SMAD1	B3GNT3
SMAD1	B830008J18RIK
SMAD1	BC017647
SMAD1	BC040756
SMAD1	BC049715
SMAD1	BC051019
SMAD1	BC065403
SMAD1	BHMT
SMAD1	BLK
SMAD1	BMP10
SMAD1	BRUNOL5
SMAD1	BRUNOL6
SMAD1	C130071C03RIK
SMAD1	C330008G21RIK
SMAD1	C330024D12RIK
SMAD1	C330046G03RIK
SMAD1	C3AR1
SMAD1	C78205
SMAD1	C78900
SMAD1	C79589
SMAD1	C80143
SMAD1	C87161
SMAD1	C8A
SMAD1	CACNA2D2
SMAD1	CACNG6
SMAD1	CADM3
SMAD1	CASP4
SMAD1	CATSPERB
SMAD1	CCDC79
SMAD1	CCDC89
SMAD1	CDHR5
SMAD1	CDK15
SMAD1	CDX1
SMAD1	CEACAM13
SMAD1	CEACAM18
SMAD1	CHDH
SMAD1	CHRM1
SMAD1	CLDN10A
SMAD1	CLEC2L
SMAD1	CLIC3
SMAD1	CMTM1
SMAD1	CMYA5
SMAD1	COCH
SMAD1	CTLA2A
SMAD1	CYP4F15
SMAD1	D13ERTD42E
SMAD1	D17ERTD165E
SMAD1	D18ERTD613E
SMAD1	D2ERTD168E
SMAD1	D630024D03RIK
SMAD1	D930042L22
SMAD1	DAAM2
SMAD1	DBPHT1
SMAD1	DCST1
SMAD1	DDHD1
SMAD1	DEFB26
SMAD1	DLX1AS
SMAD1	DLX4
SMAD1	DMRTC1B
SMAD1	DNAHC7A
SMAD1	DSC1
SMAD1	DSG1B
SMAD1	EPHB1
SMAD1	ES1
SMAD1	ESR1
SMAD1	F830210D05RIK
SMAD1	FABP12
SMAD1	FADS3
SMAD1	FAM70B
SMAD1	FAM71E2
SMAD1	FAT4
SMAD1	FCRLB
SMAD1	FERD3L
SMAD1	FEV
SMAD1	FGF10
SMAD1	FGF16
SMAD1	FGF22
SMAD1	FNDC7
SMAD1	FOXF2
SMAD1	GABRA1
SMAD1	GABRA5
SMAD1	GABRQ
SMAD1	GABRR3
SMAD1	GAST
SMAD1	GATA4
SMAD1	GATA6
SMAD1	GCAP8
SMAD1	GCM2
SMAD1	GDF11
SMAD1	GGT7
SMAD1	GJA3
SMAD1	GLT25D2
SMAD1	GM106
SMAD1	GM1305
SMAD1	GM13344
SMAD1	GM1358
SMAD1	GM14015
SMAD1	GM14206
SMAD1	GM1643
SMAD1	GM16478
SMAD1	GM1726
SMAD1	GM239
SMAD1	GM44
SMAD1	GM459
SMAD1	GM4793
SMAD1	GM5105
SMAD1	GM5192
SMAD1	GM5533
SMAD1	GM5994
SMAD1	GM6280
SMAD1	GM7244
SMAD1	GNGT1
SMAD1	GPR6
SMAD1	GRIN1
SMAD1	GRM5
SMAD1	GUCY1A3
SMAD1	GYS2
SMAD1	GZMN
SMAD1	HELT
SMAD1	HIST2H2BB
SMAD1	HNMT
SMAD1	HOXA6
SMAD1	HOXB13
SMAD1	HOXC4
SMAD1	HPSE
SMAD1	HR
SMAD1	HSD17B6
SMAD1	HSH2D
SMAD1	HTR1D
SMAD1	IFNK
SMAD1	IL31RA
SMAD1	INS1
SMAD1	KCNAB3
SMAD1	KCNF1
SMAD1	KCNG1
SMAD1	KCNH8
SMAD1	KCNK15
SMAD1	KCNQ3
SMAD1	KCNS1
SMAD1	KLB
SMAD1	KRT23
SMAD1	KRTAP16-7
SMAD1	KRTAP4-13
SMAD1	LARP4B
SMAD1	LCN10
SMAD1	LFNG
SMAD1	LMX1A
SMAD1	LOC382131
SMAD1	LOC626904
SMAD1	LOC665276
SMAD1	LONRF1
SMAD1	LRRC31
SMAD1	LRRC46
SMAD1	LT1
SMAD1	LTA
SMAD1	MAGEA9
SMAD1	MAGEE2
SMAD1	MAP3K8
SMAD1	MAPRE3
SMAD1	MAT1A
SMAD1	MEGF11
SMAD1	MGAT4C
SMAD1	MSX2
SMAD1	MUG1
SMAD1	MYST3
SMAD1	N4BP2L1
SMAD1	NAP1L5
SMAD1	NKAIN2
SMAD1	NLRP10
SMAD1	NLRP14
SMAD1	NLRP9B
SMAD1	NOVA1
SMAD1	NPR3
SMAD1	NTNG1
SMAD1	NTRK1
SMAD1	OBOX3
SMAD1	OLFR1002
SMAD1	OLFR1120
SMAD1	OLFR1141
SMAD1	OLFR120
SMAD1	OLFR1201
SMAD1	OLFR1257
SMAD1	OLFR1271
SMAD1	OLFR1382
SMAD1	OLFR1414
SMAD1	OLFR173
SMAD1	OLFR20
SMAD1	OLFR341
SMAD1	OLFR433
SMAD1	OLFR504
SMAD1	OLFR524
SMAD1	OLFR547
SMAD1	OLFR58
SMAD1	OLFR787
SMAD1	OLFR881
SMAD1	OLFR889
SMAD1	OTOP2
SMAD1	PABPC6
SMAD1	PAX2
SMAD1	PAX3
SMAD1	PCDH15
SMAD1	PCDH17
SMAD1	PCDH8
SMAD1	PCDHB12
SMAD1	PCDHGB7
SMAD1	PCP4L1
SMAD1	PDE11A
SMAD1	PHOSPHO1
SMAD1	PKD1L3
SMAD1	PLCE1
SMAD1	PLEK
SMAD1	PODN
SMAD1	PPARA
SMAD1	PRDM6
SMAD1	PRDM8
SMAD1	PRG4
SMAD1	PRL4A1
SMAD1	PROZ
SMAD1	PSAPL1
SMAD1	RASSF2
SMAD1	REP15
SMAD1	RFX6
SMAD1	RGAG4
SMAD1	RGS7BP
SMAD1	RNF133
SMAD1	RNF182
SMAD1	RTL1
SMAD1	RUFY2
SMAD1	SAA2
SMAD1	SASH3
SMAD1	SCG3
SMAD1	SCN5A
SMAD1	SCNN1G
SMAD1	SGCG
SMAD1	SGCZ
SMAD1	SGPP2
SMAD1	SH2D6
SMAD1	SLC18A1
SMAD1	SLC22A1
SMAD1	SLC22A4
SMAD1	SLC24A5
SMAD1	SLC25A34
SMAD1	SLC28A2
SMAD1	SLC35F1
SMAD1	SLC39A12
SMAD1	SLC6A1
SMAD1	SLCO6B1
SMAD1	SLITRK4
SMAD1	SNCAIP
SMAD1	SOHLH1
SMAD1	SOX1
SMAD1	SOX2OT
SMAD1	SPACA1
SMAD1	SPEER4E
SMAD1	SPHKAP
SMAD1	SPZ1
SMAD1	SV2C
SMAD1	SVET1
SMAD1	SYT16
SMAD1	TAAR2
SMAD1	TAAR7F
SMAD1	TAGAP1
SMAD1	TBX1
SMAD1	TBX18
SMAD1	TCAM1
SMAD1	TCF21
SMAD1	TCF23
SMAD1	TCFAP2D
SMAD1	TCFEC
SMAD1	TCP10A
SMAD1	TDPOZ4
SMAD1	TEX12
SMAD1	TGFA
SMAD1	TGFB1
SMAD1	TLR5
SMAD1	TMC2
SMAD1	TMED6
SMAD1	TMEM89
SMAD1	TNFRSF22
SMAD1	TRIM30
SMAD1	TRIM50
SMAD1	TRP63
SMAD1	TSGA8
SMAD1	TSPAN32
SMAD1	TTC30A1
SMAD1	TTLL8
SMAD1	TXNDC2
SMAD1	UBE2L6
SMAD1	UGT1A5
SMAD1	UOX
SMAD1	UROC1
SMAD1	USP17L5
SMAD1	USP9Y
SMAD1	V1RC14
SMAD1	V1RC24
SMAD1	V1RE12
SMAD1	V1RH9
SMAD1	V1RI9
SMAD1	VMN2R53
SMAD1	VWA3B
SMAD1	WNT16
SMAD1	WNT7B
SMAD1	XKR6
SMAD1	ZFP516
SMAD1	ZFP518
SMAD1	ZFP697
SMAD1	ZIC4
SMAD1	ZYG11A
SOX9	SMAD1
TCF3	SMAD1
JARID2	OTUD4
KLF4	OTUD4
ESRRB	ABCE1
ESX1	ANAPC10
POU5F1	ANAPC10
T	ANAPC10
POU5F1	USP38
TCF3	ZFP330
SUZ12	SCOC
TCF3	NDUFB7
JARID2	DDX39
JARID2	ASF1B
TCF3	PRKACA
ASCL1	MRI1
ASCL2	MRI1
ESRRB	MRI1
NANOG	MRI1
SOX9	MRI1
NANOG	IER2
POU5F1	IER2
ASCL1	NACC1
MYOD1	NACC1
POU5F1	NACC1
TCF3	NACC1
SOX9	TRMT1
POU5F1	RAD23A
SOX9	RAD23A
KLF4	SYCE2
MYCN	SYCE2
NANOG	SYCE2
POU5F1	SYCE2
TCF3	SYCE2
NANOG	RNASEH2A
POU5F1	RNASEH2A
ZFP42	PRDX2
POU5F1	JUNB
SUZ12	JUNB
TCF3	JUNB
NANOG	HOOK2
NRIP1	HOOK2
PRDM14	HOOK2
SOX9	HOOK2
ESX1	TNPO2
NR5A2	TNPO2
SOX9	DHPS
SFPI1	MAN2B1
MYCN	4921524J17RIK
SOX9	4921524J17RIK
ESRRB	DNAJA2
NANOG	DNAJA2
TCF3	DNAJA2
CBX8	NETO2
EOMES	NETO2
ESX1	NETO2
KLF4	NETO2
MYCN	NETO2
PRDM14	ITFG1
KLF4	LONP2
MYC	LONP2
NANOG	LONP2
ASCL2	ZFP423
EOMES	ZFP423
ESX1	ZFP423
JARID2	ZFP423
KLF4	ZFP423
MYC	ZFP423
MYOD1	ZFP423
NANOG	ZFP423
POU5F1	ZFP423
TCF3	ZFP423
MYCN	HEATR3
TCF3	HEATR3
NANOG	BRD7
ASCL1	NKD1
ASCL2	NKD1
ESX1	NKD1
KLF4	NKD1
NR5A2	NKD1
NRIP1	NKD1
POU5F1	NKD1
SOX9	NKD1
ZSCAN4C	NKD1
MYC	CYLD
NRIP1	CYLD
POU5F1	CYLD
SFPI1	CYLD
SOX9	CYLD
ESX1	SALL1
NANOG	SALL1
NRIP1	SALL1
POU5F1	SALL1
SFPI1	SALL1
ZFX	SALL1
EOMES	CHD9
ESRRB	CHD9
ESX1	CHD9
KLF4	CHD9
POU5F1	CHD9
PRDM14	CHD9
SOX9	CHD9
ZSCAN4C	CHD9
AES	IRX3
ASCL1	IRX3
ASCL2	IRX3
CBX8	IRX3
DPPA5A	IRX3
EOMES	IRX3
ESRRB	IRX3
ESX1	IRX3
KLF4	IRX3
KLF5	IRX3
MEF2C	IRX3
MYOD1	IRX3
NANOG	IRX3
NR5A2	IRX3
NRIP1	IRX3
POU5F1	IRX3
SFPI1	IRX3
SMAD7	IRX3
SOX9	IRX3
TCF3	IRX3
T	IRX3
ZSCAN4C	IRX3
EOMES	GNAO1
JARID2	GNAO1
KLF4	GNAO1
NRIP1	GNAO1
POU5F1	GNAO1
RXRA	GNAO1
SOX9	GNAO1
TCEA3	GNAO1
TCF3	GNAO1
WHSC2	GNAO1
ASCL1	AMFR
ESRRB	AMFR
ESX1	AMFR
KLF4	AMFR
NRIP1	AMFR
POU5F1	AMFR
SOX9	AMFR
SUZ12	AMFR
TCF3	AMFR
ZSCAN4C	OGFOD1
ASCL2	MT1
CBX8	MT1
EOMES	MT1
ESX1	MT1
JARID2	MT1
MYC	MT1
NR0B1	MT1
POU5F1	MT1
SMAD7	MT1
SUZ12	MT1
ZSCAN4C	MT1
NANOG	RSPRY1
ESX1	ARL2BP
POU5F1	ARL2BP
SOX9	ARL2BP
TCF3	ARL2BP
ESX1	CIAPIN1
ESX1	POLR2C
POU5F1	KATNB1
ASCL1	KIFC3
KLF4	KIFC3
MEF2C	KIFC3
MYOD1	KIFC3
NR0B1	KIFC3
NR5A2	KIFC3
SFPI1	KIFC3
